Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
118492022; 118502471; 20202; 120900181; []; 24; 212; 27; 213; -186; 22850372.810310; 29433826.014815; -28.811141; 22850372.810310; 22850372.810310; 29433826.014815; 100.000000; 77.633036; 
118492022; 118502471; 5735; 118711262; []; 1; 1; 1; 1; 0; 783926978.000000; 783987354.000000; -0.007702; 783926978.000000; 783926978.000000; 783987354.000000; 100.000000; 99.992299; 
118492022; 118502246; 20202; 126141087; []; 6; 60; 9; 60; -51; 22166015.053849; 26460627.290365; -19.374760; 22166015.053849; 22166015.053849; 26460627.290365; 100.000000; 83.769802; 
118492022; 118502246; 5735; 118711300; []; 1; 1; 1; 1; 0; 818269442.500000; 818269442.500000; 0.000000; 818269442.500000; 818269442.500000; 818269442.500000; 100.000000; 100.000000; 
118492022; 118502071; 20202; 126234176; []; 23; 67; 23; 68; -45; 18331363.084004; 21098987.466357; -15.097756; 18331363.084004; 18331363.084004; 21098987.466357; 100.000000; 86.882667; 
118492022; 118502071; 5735; 118711333; []; 1; 1; 1; 1; 0; 774349632.000000; 774349632.000000; 0.000000; 774349632.000000; 774349632.000000; 774349632.000000; 100.000000; 100.000000; 
118492022; 118501921; 20202; 126247776; [];21; 45; 22; 45; -23; 63335901.606261; 63739345.230322; -0.636990; 63335901.606261; 63335901.606261; 63739345.230322; 100.000000; 99.367041; 
118492022; 118501921; 5735; 118711366; []; 1; 1; 1; 1; 0; 745394400.000000; 745394400.000000; 0.000000; 745394400.000000; 745394400.000000; 745394400.000000; 100.000000; 100.000000; 
118492022; 118501915; 20202; 126270585; []; 21; 59; 25; 60; -35; 57142302.891227; 59994441.987870; -4.991292; 57142302.891227; 57142302.891227; 59994441.987870; 100.000000; 95.245994; 
118492022; 118501915; 5735; 6982; [];1; 1; 1; 1; 0; 681441280.000000; 681441280.000000; 0.000000; 681441280.000000; 681441280.000000; 681441280.000000; 100.000000; 100.000000; 
118492022; 118501909; 20202; 126281351; []; 12; 45; 14; 46; -32; 20546674.496313; 24164995.737540; -17.610252; 20546674.496313; 20546674.496313; 24164995.737540; 100.000000; 85.026601; 
118492022; 118501909; 5735; 118711451; []; 1; 2; 1; 2; -1; 757168553.828571; 768809232.000000; -1.537396; 757168553.828571; 757168553.828571; 768809232.000000; 100.000000; 98.485882; 
118492022; 118501310; 20202; 126287031; []; 6; 223; 10; 229; -219; 79291984.598181; 107232651.017287; -35.237693; 79291984.598181; 79291984.598181; 107232651.017287; 100.000000; 73.943882; 
118492022; 118501310; 5735; 118711499; []; 1; 3; 1; 3; -2; 535418345.000000; 535418345.000000; 0.000000; 535418345.000000; 535418345.000000; 535418345.000000; 100.000000; 100.000000; 
118492022; 118501032; 20202; 126306494; []; 43; 72; 51; 76; -25; 318315194.798022; 313308331.380470; 1.572926; 318315194.798022; 318315194.798022; 313308331.380470; 100.000000; 101.598063; 
118492022; 118501032; 5735; 118711558; []; 4; 4; 4; 4; 0; 962936650.000000; 962936650.000000; 0.000000; 962936650.000000; 962936650.000000; 962936650.000000; 100.000000; 100.000000; 
118492022; 118500861; 20202; 126324979; []; 35; 88; 35; 88; -53; 340956934.944004; 344554503.354164; -1.055139; 340956934.944004; 340956934.944004; 344554503.354164; 100.000000; 98.955878; 
118492022; 118500861; 5735; 118711630; []; 4; 4; 4; 4; 0; 995521194.000000; 995521194.000000; 0.000000; 995521194.000000; 995521194.000000; 995521194.000000; 100.000000; 100.000000; 
118492022; 118500697; 20202; 126344999; []; 24; 90; 25; 91; -66; 309152346.318168; 319192405.247502; -3.247609; 309152346.318168; 309152346.318168; 319192405.247502; 100.000000; 96.854543; 
118492022; 118500697; 5735; 118711706; []; 4; 4; 4; 4; 0; 978635520.000000; 978635520.000000; 0.000000; 978635520.000000; 978635520.000000; 978635520.000000; 100.000000; 100.000000; 
118492022; 118500489; 20202; 126363685; []; 24; 65; 27; 67; -40; 41949525.077557; 45121540.678591; -7.561505; 41949525.077557; 41949525.077557; 45121540.678591; 100.000000; 92.970064; 
118492022; 118500489; 5735; 118711778; []; 1; 1; 1; 1; 0; 753140878.000000; 753140878.000000; 0.000000; 753140878.000000; 753140878.000000; 753140878.000000; 100.000000; 100.000000; 
118492022; 118500317; 20202; 126373164; []; 5; 289; 9; 291; -282; 80575438.945914; 115538221.858887; -43.391365; 80575438.945914; 80575438.945914; 115538221.858887; 100.000000; 69.739206; 
118492022; 118500317; 5735; 118711811; []; 1; 3; 1; 3; -2; 562134816.000000; 562134816.000000; 0.000000; 562134816.000000; 562134816.000000; 562134816.000000; 100.000000; 100.000000; 
118492022; 118500311; 20202; 126399671; []; 3; 289; 6; 293; -287; 88985480.879516; 124865446.173995; -40.321146; 88985480.879516; 88985480.879516; 124865446.173995; 100.000000; 71.265097; 
118492022; 118500311; 5735; 118711871; []; 1; 5; 1; 5; -4; 552013616.000000; 552013616.000000; 0.000000; 552013616.000000; 552013616.000000; 552013616.000000; 100.000000; 100.000000; 
118492022; 118499357; 20202; 126420839; []; 3; 275; 5; 279; -274; 99894057.087985; 132745489.607049; -32.886273; 99894057.087985; 99894057.087985; 132745489.607049; 100.000000; 75.252317; 
118492022; 118499357; 5735; 118711959; []; 1; 3; 1; 3; -2; 574831372.500000; 574831372.500000; 0.000000; 574831372.500000; 574831372.500000; 574831372.500000; 100.000000; 100.000000; 
118492022; 118499142; 20202; 126448620; []; 35; 40; 37; 42; -5; 42152090.135439; 42198331.182540; -0.109700; 42152090.135439; 42152090.135439; 42198331.182540; 100.000000; 99.890420; 
118492022; 118499142; 5735; 6982; [];1; 1; 1; 1; 0; 615582367.843902; 608311296.000000; 1.181170; 615582367.843902; 615582367.843902; 608311296.000000; 100.000000; 101.195288; 
118492022; 118499129; 20202; 126461570; []; 25; 71; 25; 72; -47; 37045681.963124; 40901654.150973; -10.408695; 37045681.963124; 37045681.963124; 40901654.150973; 100.000000; 90.572576; 
118492022; 118499129; 5735; 118712186; []; 1; 1; 1; 1; 0; 685776600.500000; 686409912.500000; -0.092350; 685776600.500000; 685776600.500000; 686409912.500000; 100.000000; 99.907736; 
118492022; 118495409; 20202; 126142132; []; 4; 302; 6; 311; -305; 83371071.871709; 123497764.849653; -48.130235; 83371071.871709; 83371071.871709; 123497764.849653; 100.000000; 67.508163; 
118492022; 118495409; 5735; 118712219; []; 1; 3; 1; 3; -2; 568491248.000000; 568491248.000000; 0.000000; 568491248.000000; 568491248.000000; 568491248.000000; 100.000000; 100.000000; 
118492022; 118495196; 20202; 126230624; [];17; 55; 17; 55; -38; 287354294.549886; 289332636.368663; -0.688468; 287354294.549886; 287354294.549886; 289332636.368663; 100.000000; 99.316240; 
118492022; 118495196; 5735; 118712282; []; 1; 2; 1; 2; -1; 1039247921.500000; 1039247921.500000; 0.000000; 1039247921.500000; 1039247921.500000; 1039247921.500000; 100.000000; 100.000000; 
118492022; 118495190; 20202; 126265245; []; 31; 60; 31; 60; -29; 313468351.505087; 315337508.748542; -0.596283; 313468351.505087; 313468351.505087; 315337508.748542; 100.000000; 99.407252; 
118492022; 118495190; 5735; 118712328; []; 1; 2; 1; 2; -1; 1077159136.000000; 1077159136.000000; 0.000000; 1077159136.000000; 1077159136.000000; 1077159136.000000; 100.000000; 100.000000; 
118492022; 118495184; 20202; 126278500; []; 36; 66; 38; 68; -30; 365196586.985652; 365793257.064510; -0.163383; 365196586.985652; 365196586.985652; 365793257.064510; 100.000000; 99.836883; 
118492022; 118495184; 5735; 118712374; []; 1; 2; 1; 2; -1; 1166449410.000000; 1166449410.000000; 0.000000; 1166449410.000000; 1166449410.000000; 1166449410.000000; 100.000000; 100.000000; 
118492022; 118495178; 20202; 
118492022; 118495178; 5735; 
118492022; 118495172; 20202; 126296131; []; 32; 72; 35; 74; -39; 253993461.691111; 258911681.952261; -1.936357; 253993461.691111; 253993461.691111; 258911681.952261; 100.000000; 98.100426; 
118492022; 118495172; 5735; 118712508; []; 4; 5; 4; 5; -1; 866210937.500000; 866210937.500000; 0.000000; 866210937.500000; 866210937.500000; 866210937.500000; 100.000000; 100.000000; 
118492022; 118494323; 20202; 126317070; []; 52; 90; 53; 91; -38; 584250331.216155; 585748280.905919; -0.256388; 584250331.216155; 584250331.216155; 585748280.905919; 100.000000; 99.744267; 
118492022; 118494323; 5735; 118712593; []; 1; 1; 1; 1; 0; 1055741549.500000; 1055741549.500000; 0.000000; 1055741549.500000; 1055741549.500000; 1055741549.500000; 100.000000; 100.000000; 
118492022; 118494131; 20202; 126337772; []; 25; 48; 25; 48; -23; 267984801.566170; 269130619.633467; -0.427568; 267984801.566170; 267984801.566170; 269130619.633467; 100.000000; 99.574252; 
