Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
155194683; 155196989; 20202; 6980; [];28; 30; 28; 30; -2; 78622554.126805; 70899338.571429; 9.823155; 69793831.904762; 8828722.222043; 1105506.666667; 88.770751; 98.440738; 
155194683; 155196989; 5735; 155386592; [];1; 2; 1; 2; -1; 234917977.597517; 221919360.000000; 5.533258; 211555927.998252; 23362049.599265; 10363432.001748; 90.055231; 95.330091; 
155194683; 155196809; 20202; 6980; [];37; 38; 40; 42; -2; 67051213.744779; 69206996.437996; -3.215129; 63459239.476640; 3591974.268139; 5747756.961356; 94.642939; 91.694833; 
155194683; 155196809; 5735; 155386645; []; 5; 5; 6; 6; 0; 368001669.733110; 355829618.867925; 3.307608; 332131430.239734; 35870239.493376; 23698188.628190; 90.252697; 93.340018; 
155194683; 155196613; 20202; 6980; [];34; 33; 36; 34; 2; 45302355.710726; 44965075.996239; 0.744508; 43699387.215974; 1602968.494752; 1265688.780265; 96.461622; 97.185174; 
155194683; 155196613; 5735; 155386751; []; 1; 1; 1; 1; 0; 227852416.000000; 227852416.000000; 0.000000; 227852416.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
155194683; 155196429; 20202; 6980; [];5; 5; 5; 5; 0; 3141814.222222; 3141814.222222; 0.000000; 3141814.222222; 0.000000; 0.000000; 100.000000; 100.000000; 
155194683; 155196429; 5735; 155386807; []; 1; 1; 1; 1; 0; 169978284.381199; 159674223.461538; 6.061987; 150020078.837118; 19958205.544081; 9654144.624420; 88.258379; 93.953849; 
155194683; 155196249; 20202; 6980; [];23; 23; 23; 23; 0; 17731961.330287; 18161662.973402; -2.423317; 17203312.973402; 528648.356885; 958350.000000; 97.018670; 94.723226; 
155194683; 155196249; 5735; 155386861; []; 1; 1; 1; 1; 0; 189687189.157329; 183000487.500000; 3.525120; 178447737.471376; 11239451.685953; 4552750.028624; 94.074744; 97.512165; 
155194683; 155196059; 20202; 6980; [];14; 14; 16; 14; 2; 193128611.216060; 186562920.655718; 3.399647; 183790691.256991; 9337919.959069; 2772229.398726; 95.164921; 98.514051; 
155194683; 155196059; 5735; 155386903; []; 1; 1; 1; 1; 0; 358825142.781989; 332068369.500000; 7.456772; 319187398.606273; 39637744.175717; 12880970.893727; 88.953465; 96.120988; 
155194683; 155195877; 20202; 6980; [];1; 1; 1; 1; 0; 230104.000000; 230104.000000; 0.000000; 230104.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
155194683; 155195877; 5735; 155386953; []; 1; 1; 2; 2; 0; 176071258.634273; 164682988.328571; 6.467989; 158216965.939933; 17854292.694340; 6466022.388639; 89.859621; 96.073655; 
155194683; 155195691; 20202; 6980; [];17; 15; 18; 16; 2; 40469008.965627; 21818507.796163; 46.085886; 20759523.052584; 19709485.913043; 1058984.743579; 51.297335; 95.146392; 
155194683; 155195691; 5735; 6980; [];3; 2; 3; 2; 1; 211495145.500000; 3583488.000000; 98.305641; 3583488.000000; 207911657.500000; 0.000000; 1.694359; 100.000000; 
155194683; 155195506; 20202; 6980; [];10; 10; 10; 10; 0; 72997048.000000; 73052656.000000; -0.076178; 72997048.000000; 0.000000; 55608.000000; 100.000000; 99.923880; 
155194683; 155195506; 5735; 6980; [];4; 3; 4; 3; 1; 205323566.172511; 65899936.000000; 67.904349; 65899936.000000; 139423630.172511; 0.000000; 32.095651; 100.000000; 
155194683; 155195326; 20202; 6980; [];9; 9; 9; 9; 0; 50994825.850537; 35863464.893401; 29.672346; 35491724.756559; 15503101.093977; 371740.136842; 69.598678; 98.963457; 
155194683; 155195326; 5735; 155387128; []; 1; 1; 1; 1; 0; 189848591.518860; 180721920.000000; 4.807342; 174909367.576607; 14939223.942254; 5812552.423393; 92.130980; 96.783704; 
155194683; 155195138; 20202; 6980; [];2; 2; 2; 2; 0; 3902953.624060; 3941120.000000; -0.977884; 3902953.624060; 0.000000; 38166.375940; 100.000000; 99.031586; 
155194683; 155195138; 5735; 155387168; []; 1; 2; 1; 2; -1; 196378058.647383; 178081875.000000; 9.316817; 164228749.440734; 32149309.206650; 13853125.559266; 83.628869; 92.220923; 
155194683; 155194939; 20202; 6980; [];9; 7; 9; 7; 2; 38711095.602418; 34009360.000000; 12.145705; 34004912.000000; 4706183.602418; 4448.000000; 87.842804; 99.986921; 
155194683; 155194939; 5735; 155387243; []; 1; 1; 1; 1; 0; 157067136.831209; 151610745.000000; 3.473923; 146445249.291812; 10621887.539398; 5165495.708188; 93.237358; 96.592922; 
