Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
155192336; 155194542; 20202; 158282961; []; 28; 502; 58; 511; -453; 68525765.884264; 81920101.791618; -19.546423; 67237779.775780; 1287986.108483; 14682322.015838; 98.120435; 82.077266; 
155192336; 155194542; 5735; 155385391; []; 1; 1; 2; 1; 1; 247596767.249935; 232479926.330935; 6.105427; 223753139.770080; 23843627.479856; 8726786.560856; 90.369976; 96.246219; 
155192336; 155194358; 20202; 158345781; []; 26; 606; 42; 630; -588; 107494278.308547; 126811325.864538; -17.970303; 105709267.273586; 1785011.034961; 21102058.590951; 98.339436; 83.359484; 
155192336; 155194358; 5735; 155385437; []; 1; 1; 1; 1; 0; 293707628.871365; 276464991.000000; 5.870681; 258211367.086079; 35496261.785287; 18253623.913921; 87.914423; 93.397492; 
155192336; 155194174; 20202; 157149339; []; 20; 382; 22; 390; -368; 146341496.480027; 152873501.904490; -4.463536; 145713211.472510; 628285.007516; 7160290.431980; 99.570672; 95.316199; 
155192336; 155194174; 5735; 155385477; []; 1; 1; 1; 1; 0; 291717039.425612; 303107346.000000; -3.904574; 291717039.425612; 0.000000; 11390306.574388; 100.000000; 96.242154; 
155192336; 155193984; 20202; 158414393; [];23; 342; 26; 348; -322; 49051057.234359; 55979086.041733; -14.124117; 48340112.890134; 710944.344225; 7638973.151600; 98.550603; 86.353880; 
155192336; 155193984; 5735; 155385525; [];1; 1; 3; 1; 2; 174445672.298943; 154078344.000000; 11.675456; 140194645.063823; 34251027.235120; 13883698.936177; 80.365791; 90.989195; 
155192336; 155193792; 20202; 158442802; []; 24; 645; 41; 669; -628; 32599152.694969; 60543730.422913; -85.721792; 32228032.524243; 371120.170726; 28315697.898670; 98.861565; 53.230999; 
155192336; 155193792; 5735; 155385569; []; 1; 3; 1; 3; -2; 199620562.500000; 206905950.000000; -3.649618; 194644473.020548; 4976089.479452; 12261476.979452; 97.507226; 94.073889; 
155192336; 155193608; 20202; 158493449; []; 3; 388; 26; 424; -398; 312532873.935401; 356596207.176619; -14.098783; 306471336.760345; 6061537.175055; 50124870.416272; 98.060512; 85.943521; 
155192336; 155193608; 5735; 155385635; []; 1; 1; 1; 1; 0; 438233144.210435; 416777886.000000; 4.895855; 412722855.476507; 25510288.733928; 4055030.523493; 94.178832; 99.027052; 
155192336; 155193406; 20202; 158602506; [];9; 800; 19; 819; -800; 113660658.932147; 135986707.652747; -19.642723; 113421013.436052; 239645.496095; 22565694.216695; 99.789157; 83.405956; 
155192336; 155193406; 5735; 155385677; [];1; 1; 1; 1; 0; 380036522.534395; 365134230.000000; 3.921279; 359817181.787952; 20219340.746443; 5317048.212048; 94.679632; 98.543810; 
155192336; 155193208; 20202; 158733336; []; 1; 300; 16; 314; -298; 137626027.509249; 155066954.173012; -12.672695; 137066994.597352; 559032.911897; 17999959.575660; 99.593803; 88.392137; 
155192336; 155193208; 5735; 155385727; []; 1; 1; 1; 1; 0; 216899105.064385; 205379874.000000; 5.310871; 194792772.039053; 22106333.025333; 10587101.960948; 89.808011; 94.845112; 
155192336; 155193005; 20202; 158785849; []; 1; 356; 1; 364; -363; 1057461.878430; 9592582.665082; -807.132717; 1057461.878430; 0.000000; 8535120.786652; 100.000000; 11.023745; 
155192336; 155193005; 5735; 6980; [];1; 1; 1; 1; 0; 235003392.000000; 235003392.000000; 0.000000; 235003392.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
155192336; 155192818; 20202; 158846597; []; 33; 516; 56; 530; -474; 82355279.298148; 100811120.249476; -22.410028; 81760341.595820; 594937.702328; 19050778.653656; 99.277596; 81.102503; 
155192336; 155192818; 5735; 155385863; []; 1; 1; 1; 1; 0; 178778272.825858; 168084896.000000; 5.981363; 160456891.982989; 18321380.842869; 7628004.017011; 89.751897; 95.461815; 
155192336; 155192630; 20202; 
155192336; 155192630; 5735; 155385905; []; 1; 1; 1; 1; 0; 188700179.820874; 180645752.000000; 4.268373; 165641818.398063; 23058361.422811; 15003933.601937; 87.780424; 91.694278; 
