Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
151547032; 151560237; 20202; 152952879; []; 28; 133; 29; 137; -108; 31536918.157167; 2370934.247285; 92.482036; 2252828.587863; 29284089.569304; 118105.659422; 7.143465; 95.018602; 
151547032; 151560237; 5735; 151567711; []; 1; 1; 1; 1; 0; 284972222.217401; 284961712.500000; 0.003688; 284961712.500000; 10509.717401; 0.000000; 99.996312; 100.000000; 
151547032; 151560060; 20202; 152959504; []; 18; 193; 19; 198; -179; 18538363.119866; 2096460.860723; 88.691230; 1375607.152265; 17162755.967601; 720853.708459; 7.420327; 65.615685; 
151547032; 151560060; 5735; 151567747; []; 1; 1; 1; 1; 0; 272207446.000000; 272207446.000000; 0.000000; 272207446.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151547032; 151559864; 20202; 152967506; []; 33; 200; 33; 203; -170; 15331072.350737; 5783309.869599; 62.277199; 4768684.831675; 10562387.519063; 1014625.037925; 31.104705; 82.455980; 
151547032; 151559864; 5735; 151567779; []; 1; 2; 1; 3; -2; 250611013.382616; 227468396.590909; 9.234477; 197795164.450349; 52815848.932266; 29673232.140560; 78.925168; 86.955009; 
151547032; 151559684; 20202; 152975541; []; 30; 178; 31; 185; -154; 32650377.194844; 3238783.534024; 90.080410; 2115720.352052; 30534656.842792; 1123063.181972; 6.479926; 65.324537; 
151547032; 151559684; 5735; 151567830; []; 1; 1; 1; 1; 0; 215902222.951414; 207968936.000000; 3.674481; 194370059.314679; 21532163.636735; 13598876.685321; 90.026891; 93.461102; 
151547032; 151559506; 20202; 153335063; []; 11; 111; 11; 112; -101; 1515960.341853; 919218.929002; 39.363920; 299558.506215; 1216401.835637; 619660.422786; 19.760313; 32.588374; 
151547032; 151559506; 5735; 151567864; []; 1; 1; 1; 1; 0; 211424228.983385; 200180565.137615; 5.318058; 186987545.010985; 24436683.972399; 13193020.126629; 88.441872; 93.409440; 
151547032; 151559311; 20202; 152983596; []; 20; 65; 20; 67; -47; 1709793.051948; 1193958.007584; 30.169443; 428590.889676; 1281202.162272; 765367.117908; 25.066828; 35.896647; 
151547032; 151559311; 5735; 151567898; []; 1; 1; 1; 1; 0; 215098277.474123; 204172142.000000; 5.079602; 194606102.299178; 20492175.174945; 9566039.700822; 90.473111; 95.314718; 
151547032; 151559135; 20202; 152988722; []; 25; 295; 26; 298; -272; 2181588.572984; 3860269.513625; -76.947641; 1911937.333464; 269651.239520; 1948332.180161; 87.639684; 49.528597; 
151547032; 151559135; 5735; 151567932; []; 1; 1; 1; 1; 0; 268143043.072637; 250720920.000000; 6.497324; 232525249.071324; 35617794.001313; 18195670.928676; 86.716868; 92.742659; 
151547032; 151558960; 20202; 152998868; []; 24; 134; 25; 139; -114; 2406073.055866; 2631015.042255; -9.348926; 1212934.278312; 1193138.777553; 1418080.763943; 50.411365; 46.101381; 
151547032; 151558960; 5735; 151567964; []; 1; 1; 1; 1; 0; 212823449.354639; 212727712.500000; 0.044984; 202487266.333672; 10336183.020967; 10240446.166328; 95.143306; 95.186125; 
151547032; 151558728; 20202; 153004169; []; 2; 50; 2; 51; -49; 3573227.660995; 168437.117650; 95.286135; 54297.739872; 3518929.921123; 114139.377778; 1.519571; 32.236208; 
151547032; 151558728; 5735; 151567998; []; 1; 1; 1; 1; 0; 133698056.215780; 125467616.000000; 6.155991; 116411195.281355; 17286860.934425; 9056420.718645; 87.070223; 92.781866; 
151547032; 151558550; 20202; 153006167; []; 1; 106; 1; 109; -108; 400220.483516; 743991.465524; -85.895399; 192200.000000; 208020.483516; 551791.465524; 48.023529; 25.833630; 
151547032; 151558550; 5735; 151568030; []; 1; 2; 1; 2; -1; 89473418.480190; 88554375.000000; 1.027169; 76257893.389551; 13215525.090639; 12296481.610449; 85.229663; 86.114202; 
151547032; 151558374; 20202; 153007651; []; 2; 8; 2; 8; -6; 249300.666667; 32904.000000; 86.801479; 5120.000000; 244180.666667; 27784.000000; 2.053745; 15.560418; 
151547032; 151558374; 5735; 151568079; []; 1; 1; 1; 1; 0; 105052095.512903; 100936576.000000; 3.917599; 86528719.321006; 18523376.191897; 14407856.678994; 82.367438; 85.725832; 
151547032; 151558171; 20202; 153007774; []; 4; 315; 4; 323; -319; 520582.988968; 2854430.455038; -448.314201; 359526.796207; 161056.192762; 2494903.658832; 69.062340; 12.595395; 
151547032; 151558171; 5735; 151568113; []; 1; 1; 1; 1; 0; 268000649.852460; 238814720.000000; 10.890246; 232928401.859778; 35072247.992682; 5886318.140222; 86.913372; 97.535195; 
151547032; 151557984; 20202; 153013021; []; 2; 372; 2; 382; -380; 1361390.666667; 3617405.649565; -165.714004; 60240.000000; 1301150.666667; 3557165.649565; 4.424887; 1.665282; 
151547032; 151557984; 5735; 151568149; []; 1; 1; 1; 1; 0; 258757328.016385; 252368136.000000; 2.469183; 243745934.953025; 15011393.063360; 8622201.046975; 94.198660; 96.583483; 
151547032; 151557819; 20202; 153018891; []; 7; 618; 7; 636; -629; 1560751.508086; 6332296.254646; -305.720976; 837325.435563; 723426.072523; 5494970.819083; 53.648863; 13.223093; 
151547032; 151557819; 5735; 151568183; []; 1; 2; 1; 2; -1; 280709559.065870; 251934300.000000; 10.250901; 245465659.199396; 35243899.866474; 6468640.800604; 87.444710; 97.432410; 
151547032; 151557600; 20202; 153028568; []; 3; 173; 3; 179; -176; 3393585.782775; 2083735.920828; 38.597812; 886811.353774; 2506774.429001; 1196924.567053; 26.131986; 42.558721; 
151547032; 151557600; 5735; 151568228; []; 1; 1; 1; 1; 0; 251776816.475519; 234821459.000000; 6.734281; 225859454.002995; 25917362.472524; 8962004.997005; 89.706216; 96.183481; 
151547032; 151557422; 20202; 6982; [];1; 1; 1; 1; 0; 6324448.000000; 6324448.000000; 0.000000; 6324448.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151547032; 151557422; 5735; 151568262; []; 1; 1; 1; 1; 0; 146160555.745581; 140109512.000000; 4.139998; 126392950.106473; 19767605.639108; 13716561.893527; 86.475417; 90.210114; 
151547032; 151557246; 20202; 153032846; []; 6; 422; 6; 430; -424; 2995556.796752; 5440557.609672; -81.620913; 2811495.308715; 184061.488037; 2629062.300957; 93.855517; 51.676602; 
151547032; 151557246; 5735; 151568296; []; 1; 1; 1; 1; 0; 261284870.266921; 246498215.000000; 5.659208; 237584314.343733; 23700555.923188; 8913900.656267; 90.929228; 96.383787; 
151547032; 151557018; 20202; 153039453; []; 11; 674; 11; 685; -674; 2645007.789353; 7227350.298347; -173.244953; 2385108.173041; 259899.616313; 4842242.125307; 90.173956; 33.001143; 
151547032; 151557018; 5735; 151568330; []; 1; 2; 1; 2; -1; 259263660.500000; 259263660.500000; 0.000000; 259263660.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
151547032; 151556829; 20202; 153050380; []; 13; 144; 13; 146; -133; 11528140.150230; 2488444.430019; 78.414173; 1833787.699339; 9694352.450892; 654656.730680; 15.907056; 73.692130; 
151547032; 151556829; 5735; 151568375; []; 1; 2; 1; 2; -1; 228597152.000000; 234092110.000000; -2.403774; 228597152.000000; 0.000000; 5494958.000000; 100.000000; 97.652651; 
151547032; 151556647; 20202; 
151547032; 151556647; 5735; 
151547032; 151556471; 20202; 6982; [];10; 6; 10; 6; 4; 2111672.734850; 640442.000000; 69.671342; 640442.000000; 1471230.734850; 0.000000; 30.328658; 100.000000; 
151547032; 151556471; 5735; 151568458; []; 1; 1; 1; 1; 0; 254690013.500000; 254690013.500000; 0.000000; 254690013.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
151547032; 151556286; 20202; 153053834; []; 10; 190; 10; 192; -182; 11975935.482478; 4019229.520305; 66.439118; 3158038.023750; 8817897.458728; 861191.496556; 26.369865; 78.573219; 
151547032; 151556286; 5735; 151568490; []; 2; 2; 2; 2; 0; 215260681.112011; 194683612.500000; 9.559139; 182594702.843071; 32665978.268940; 12088909.656929; 84.824921; 93.790484; 
151547032; 151556102; 20202; 153056961; []; 10; 418; 10; 427; -417; 13002774.449200; 9230551.684201; 29.010907; 5489323.929387; 7513450.519813; 3741227.754814; 42.216559; 59.469077; 
151547032; 151556102; 5735; 151568537; []; 1; 2; 1; 2; -1; 221867256.000000; 228313592.000000; -2.905492; 221867256.000000; 0.000000; 6446336.000000; 100.000000; 97.176543; 
151547032; 151555887; 20202; 156570428; []; 8; 448; 8; 455; -447; 12415094.107678; 26116836.975188; -110.363584; 12040184.216173; 374909.891504; 14076652.759015; 96.980209; 46.101234; 
