Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
126664109; 126702145; 20202; 127457925; []; 4; 120; 5; 122; -117; 262892345.468504; 230587989.278679; 12.288055; 262892345.468504; 262892345.468504; 230587989.278679; 100.000000; 114.009557; 
126664109; 126702145; 5735; 126703917; []; 2; 2; 2; 2; 0; 1108119153.333333; 1115959524.000000; -0.707539; 1108119153.333333; 1108119153.333333; 1115959524.000000; 100.000000; 99.297432; 
126664109; 126701984; 20202; 
126664109; 126701984; 5735; 126703963; []; 1; 1; 1; 1; 0; 441828261.000000; 441828261.000000; 0.000000; 441828261.000000; 441828261.000000; 441828261.000000; 100.000000; 100.000000; 
126664109; 126701818; 20202; 
126664109; 126701818; 5735; 116090382; [];1; 1; 1; 1; 0; 699826176.000000; 699826176.000000; 0.000000; 699826176.000000; 699826176.000000; 699826176.000000; 100.000000; 100.000000; 
126664109; 126701652; 20202; 
126664109; 126701652; 5735; 126704015; []; 1; 3; 1; 3; -2; 483832957.500000; 483832957.500000; 0.000000; 483832957.500000; 483832957.500000; 483832957.500000; 100.000000; 100.000000; 
126664109; 126701491; 20202; 127617573; []; 10; 59; 10; 59; -49; 188768604.478404; 189720371.166652; -0.504198; 188768604.478404; 188768604.478404; 189720371.166652; 100.000000; 99.498332; 
126664109; 126701491; 5735; 126704074; []; 1; 2; 1; 2; -1; 754640653.500000; 787429561.500000; -4.344970; 754640653.500000; 754640653.500000; 787429561.500000; 100.000000; 95.835957; 
126664109; 126701485; 20202; 127664029; []; 2145; 726; 2148; 727; 1421; 258319091.391483; 155605239.766824; 39.762393; 258319091.391483; 258319091.391483; 155605239.766824; 100.000000; 166.009250; 
126664109; 126701485; 5735; 126704120; []; 4; 3; 4; 3; 1; 1230881200.500000; 1247173431.000000; -1.323623; 1230881200.500000; 1230881200.500000; 1247173431.000000; 100.000000; 98.693668; 
126664109; 126701479; 20202; 
126664109; 126701479; 5735; 126704179; []; 1; 1; 1; 1; 0; 397147392.000000; 397147392.000000; 0.000000; 397147392.000000; 397147392.000000; 397147392.000000; 100.000000; 100.000000; 
126664109; 126700998; 20202; 128124414; []; 6; 62; 7; 64; -57; 284854023.403336; 281606964.117541; 1.139903; 284854023.403336; 284854023.403336; 281606964.117541; 100.000000; 101.153047; 
126664109; 126700998; 5735; 126704212; []; 1; 1; 1; 1; 0; 847246955.000000; 847246955.000000; 0.000000; 847246955.000000; 847246955.000000; 847246955.000000; 100.000000; 100.000000; 
126664109; 126700832; 20202; 
126664109; 126700832; 5735; 116090382; [];1; 1; 1; 1; 0; 899875498.666667; 899875498.666667; 0.000000; 899875498.666667; 899875498.666667; 899875498.666667; 100.000000; 100.000000; 
126664109; 126700666; 20202; 132368783; []; 6; 51; 7; 52; -45; 4195331.191905; 5237641.148529; -24.844521; 4195331.191905; 4195331.191905; 5237641.148529; 100.000000; 80.099630; 
126664109; 126700666; 5735; 116090382; [];1; 1; 1; 1; 0; 850339840.000000; 850339840.000000; 0.000000; 850339840.000000; 850339840.000000; 850339840.000000; 100.000000; 100.000000; 
126664109; 126700500; 20202; 
126664109; 126700500; 5735; 116090382; [];1; 1; 1; 1; 0; 821092352.000000; 821092352.000000; 0.000000; 821092352.000000; 821092352.000000; 821092352.000000; 100.000000; 100.000000; 
126664109; 126696535; 20202; 128153572; []; 5; 489; 31; 506; -475; 311293735.849320; 394575046.275939; -26.753288; 311293735.849320; 311293735.849320; 394575046.275939; 100.000000; 78.893417; 
126664109; 126696535; 5735; 126704407; []; 1; 4; 1; 4; -3; 1088138272.000000; 1211640768.000000; -11.349890; 1088138272.000000; 1088138272.000000; 1211640768.000000; 100.000000; 89.807004; 
126664109; 126696370; 20202; 128207409; []; 8; 160; 13; 167; -154; 154759185.383855; 172554310.350137; -11.498590; 154759185.383855; 154759185.383855; 172554310.350137; 100.000000; 89.687232; 
126664109; 126696370; 5735; 126719778; []; 1; 7; 1; 7; -6; 974716768.953302; 1199499886.500000; -23.061378; 974716768.953302; 974716768.953302; 1199499886.500000; 100.000000; 81.260264; 
126664109; 126696210; 20202; 
126664109; 126696210; 5735; 126704590; []; 1; 2; 2; 3; -1; 417027092.635776; 415285555.500000; 0.417608; 417027092.635776; 417027092.635776; 415285555.500000; 100.000000; 100.419359; 
126664109; 126695895; 20202; 128223002; []; 12; 172; 15; 177; -162; 133645209.743614; 146757647.830535; -9.811379; 133645209.743614; 133645209.743614; 146757647.830535; 100.000000; 91.065244; 
126664109; 126695895; 5735; 126704636; []; 1; 5; 1; 5; -4; 934426368.000000; 1051690392.000000; -12.549306; 934426368.000000; 934426368.000000; 1051690392.000000; 100.000000; 88.849948; 
126664109; 126695735; 20202; 128244697; []; 6; 194; 9; 197; -188; 128893338.504477; 145541743.242169; -12.916420; 128893338.504477; 128893338.504477; 145541743.242169; 100.000000; 88.561079; 
126664109; 126695735; 5735; 126704721; []; 1; 3; 1; 3; -2; 947285000.000000; 1087950000.000000; -14.849280; 947285000.000000; 947285000.000000; 1087950000.000000; 100.000000; 87.070637; 
126664109; 126695420; 20202; 
