Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
180770924; 180847365; 20202; 
180770924; 180847365; 5735; 180881761; [];1; 1; 1; 1; 0; 799097773.000000; 799097773.000000; 0.000000; 799097773.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180847168; 20202; 
180770924; 180847168; 5735; 180881761; [];1; 2; 1; 2; -1; 630720251.000000; 630720251.000000; 0.000000; 630720251.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180847158; 20202; 
180770924; 180847158; 5735; 181667747; [];1; 1; 1; 1; 0; 692842221.000000; 692842221.000000; 0.000000; 692842221.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180847150; 20202; 
180770924; 180847150; 5735; 181667747; [];1; 1; 1; 1; 0; 730333237.000000; 730333237.000000; 0.000000; 730333237.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180846598; 20202; 
180770924; 180846598; 5735; 181667747; [];1; 1; 1; 1; 0; 623055217.500000; 623055217.500000; 0.000000; 623055217.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180846083; 20202; 
180770924; 180846083; 5735; 181667747; [];1; 1; 1; 1; 0; 564157125.000000; 564157125.000000; 0.000000; 564157125.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180845904; 20202; 183495935; [];1; 3; 1; 3; -2; 29424.000000; 70520.000000; -139.668298; 29424.000000; 0.000000; 41096.000000; 100.000000; 41.724334; 
180770924; 180845904; 5735; 181667747; [];1; 3; 1; 3; -2; 672316867.000000; 672316867.000000; 0.000000; 672316867.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180845706; 20202; 
180770924; 180845706; 5735; 181667747; [];1; 2; 1; 2; -1; 620635815.000000; 620635815.000000; 0.000000; 620635815.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180845524; 20202; 
180770924; 180845524; 5735; 181667747; [];1; 2; 1; 2; -1; 542190532.000000; 542190532.000000; 0.000000; 542190532.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180845321; 20202; 
180770924; 180845321; 5735; 181667747; [];1; 2; 1; 2; -1; 505375860.500000; 505375860.500000; 0.000000; 505375860.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180845026; 20202; 
180770924; 180845026; 5735; 181667747; [];1; 3; 1; 3; -2; 488985746.000000; 506280981.885123; -3.536961; 488985746.000000; 0.000000; 17295235.885123; 100.000000; 96.583866; 
180770924; 180844838; 20202; 
180770924; 180844838; 5735; 181667747; [];1; 3; 1; 3; -2; 527010718.500000; 527010718.500000; 0.000000; 527010718.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180844646; 20202; 
180770924; 180844646; 5735; 181667747; [];1; 2; 1; 2; -1; 427596086.000000; 432103621.000000; -1.054157; 427596086.000000; 0.000000; 4507535.000000; 100.000000; 98.956839; 
180770924; 180844461; 20202; 
180770924; 180844461; 5735; 181667747; [];1; 1; 1; 1; 0; 422212673.500000; 422212673.500000; 0.000000; 422212673.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180844047; 20202; 6980; [];1; 1; 1; 1; 0; 170564.000000; 170564.000000; 0.000000; 170564.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180844047; 5735; 181667747; [];1; 3; 1; 3; -2; 613380898.000000; 613380898.000000; 0.000000; 613380898.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180843899; 20202; 183443421; [];3; 6; 3; 6; -3; 287739.839192; 395963.839192; -37.611754; 287739.839192; 0.000000; 108224.000000; 100.000000; 72.668211; 
180770924; 180843899; 5735; 181667747; [];1; 3; 1; 3; -2; 568130336.500000; 568130336.500000; 0.000000; 568130336.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180843885; 20202; 6980; [];1; 1; 1; 1; 0; 129450.000000; 129450.000000; 0.000000; 129450.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180843885; 5735; 181667747; [];1; 2; 1; 2; -1; 576210773.000000; 576210773.000000; 0.000000; 576210773.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180843475; 20202; 
180770924; 180843475; 5735; 181667747; [];1; 2; 1; 2; -1; 567382725.500000; 567382725.500000; 0.000000; 567382725.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180841624; 20202; 6980; [];3; 3; 3; 3; 0; 337024.000000; 230960.000000; 31.470756; 230960.000000; 106064.000000; 0.000000; 68.529244; 100.000000; 
180770924; 180841624; 5735; 181667747; [];1; 3; 1; 3; -2; 535521636.000000; 541123984.000000; -1.046148; 535521636.000000; 0.000000; 5602348.000000; 100.000000; 98.964683; 
180770924; 180841435; 20202; 6980; [];5; 5; 5; 5; 0; 1512632.000000; 1512632.000000; 0.000000; 1512632.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180841435; 5735; 181667747; [];1; 1; 1; 1; 0; 467038824.000000; 467038824.000000; 0.000000; 467038824.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180841249; 20202; 6980; [];4; 4; 4; 4; 0; 2358347.226667; 2205022.000000; 6.501385; 2205022.000000; 153325.226667; 0.000000; 93.498615; 100.000000; 
180770924; 180841249; 5735; 181667747; [];2; 2; 2; 2; 0; 329872204.500000; 329872204.500000; 0.000000; 329872204.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180841072; 20202; 182684601; [];10; 20; 10; 20; -10; 1675720.024812; 1482682.910194; 11.519652; 857973.601312; 817746.423501; 624709.308882; 51.200295; 57.866291; 
180770924; 180841072; 5735; 181667747; [];1; 2; 1; 2; -1; 542586987.500000; 542586987.500000; 0.000000; 542586987.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180840814; 20202; 182682307; [];5; 6; 5; 6; -1; 894025.575666; 283648.000000; 68.272943; 240792.000000; 653233.575666; 42856.000000; 26.933458; 84.891133; 
180770924; 180840814; 5735; 181667747; [];1; 1; 1; 1; 0; 496534244.500000; 496534244.500000; 0.000000; 496534244.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180840630; 20202; 182683569; [];3; 18; 3; 18; -15; 1091287.218438; 1277229.196045; -17.038775; 580305.150046; 510982.068392; 696924.045999; 53.176207; 45.434692; 
180770924; 180840630; 5735; 181667747; [];1; 1; 1; 1; 0; 436789037.500000; 436789037.500000; 0.000000; 436789037.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180840445; 20202; 182680796; [];3; 5; 3; 5; -2; 445895.130268; 280998.201477; 36.981101; 241736.201477; 204158.928792; 39262.000000; 54.213690; 86.027669; 
180770924; 180840445; 5735; 181667747; [];1; 1; 1; 1; 0; 608552575.000000; 608552575.000000; 0.000000; 608552575.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180840248; 20202; 182680148; [];1; 1; 1; 1; 0; 396056.000000; 396056.000000; 0.000000; 396056.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180840248; 5735; 181667747; [];1; 1; 1; 1; 0; 526460090.000000; 526460090.000000; 0.000000; 526460090.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180839900; 20202; 
180770924; 180839900; 5735; 181667747; [];1; 1; 1; 1; 0; 544332819.000000; 544332819.000000; 0.000000; 544332819.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180839707; 20202; 
180770924; 180839707; 5735; 181667747; [];1; 1; 1; 1; 0; 539484664.500000; 539484664.500000; 0.000000; 539484664.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180839523; 20202; 
180770924; 180839523; 5735; 181667747; [];1; 1; 1; 1; 0; 469266274.500000; 469266274.500000; 0.000000; 469266274.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180839332; 20202; 
180770924; 180839332; 5735; 181667747; [];1; 1; 1; 1; 0; 457872671.500000; 457872671.500000; 0.000000; 457872671.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180832756; 20202; 184327525; [];4; 6; 5; 7; -2; 14433368.579056; 11876115.818397; 17.717643; 11808459.082252; 2624909.496803; 67656.736145; 81.813604; 99.430313; 
180770924; 180832756; 5735; 181667747; [];1; 1; 1; 1; 0; 763063456.500000; 763063456.500000; 0.000000; 763063456.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180832691; 20202; 
180770924; 180832691; 5735; 181667747; [];1; 3; 1; 3; -2; 560946710.000000; 560946710.000000; 0.000000; 560946710.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180832548; 20202; 
180770924; 180832548; 5735; 181667747; [];1; 1; 1; 1; 0; 485734386.000000; 485734386.000000; 0.000000; 485734386.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180832511; 20202; 
180770924; 180832511; 5735; 181667747; [];1; 1; 1; 1; 0; 473328381.000000; 473328381.000000; 0.000000; 473328381.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
180770924; 180832454; 20202; 
180770924; 180832454; 5735; 181667747; [];1; 1; 1; 1; 0; 547077386.500000; 547077386.500000; 0.000000; 547077386.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
