Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
82731537; 82839154; 20202; 83014019; []; 23; 68; 50; 128; -78; 18898748.294927; 19238526.090664; -1.797885; 18898748.294927; 18898748.294927; 19238526.090664; 100.000000; 98.233868; 
82731537; 82839154; 5735; 82978333; []; 2; 3; 2; 3; -1; 292951930.250000; 300091272.000000; -2.437035; 292951930.250000; 292951930.250000; 300091272.000000; 100.000000; 97.620943; 
82731537; 82839148; 20202; 83018866; []; 29; 77; 82; 165; -83; 61332112.107080; 60818737.525250; 0.837040; 61332112.107080; 61332112.107080; 60818737.525250; 100.000000; 100.844106; 
82731537; 82839148; 5735; 82978392; []; 2; 2; 2; 2; 0; 285004008.000000; 285004008.000000; 0.000000; 285004008.000000; 285004008.000000; 285004008.000000; 100.000000; 100.000000; 
82731537; 82839066; 20202; 83026902; []; 17; 98; 28; 154; -126; 36741777.980535; 38005845.397608; -3.440409; 36741777.980535; 36741777.980535; 38005845.397608; 100.000000; 96.674018; 
82731537; 82839066; 5735; 82978438; []; 2; 2; 2; 2; 0; 334971421.806655; 330665625.000000; 1.285422; 334971421.806655; 334971421.806655; 330665625.000000; 100.000000; 101.302160; 
82731537; 82839008; 20202; 83123524; []; 20; 52; 20; 52; -32; 59137318.762932; 59614075.431060; -0.806186; 59137318.762932; 59137318.762932; 59614075.431060; 100.000000; 99.200262; 
82731537; 82839008; 5735; 82978484; []; 2; 2; 2; 2; 0; 293968640.000000; 293968640.000000; 0.000000; 293968640.000000; 293968640.000000; 293968640.000000; 100.000000; 100.000000; 
82731537; 82838950; 20202; 83134659; []; 19; 112; 19; 112; -93; 48035691.533554; 49393773.708676; -2.827236; 48035691.533554; 48035691.533554; 49393773.708676; 100.000000; 97.250499; 
82731537; 82838950; 5735; 82978530; []; 2; 2; 2; 2; 0; 304802992.000000; 304802992.000000; 0.000000; 304802992.000000; 304802992.000000; 304802992.000000; 100.000000; 100.000000; 
82731537; 82838892; 20202; 87037117; []; 37; 194; 37; 195; -158; 317220994.286767; 309453274.146279; 2.448678; 317220994.286767; 317220994.286767; 309453274.146279; 100.000000; 102.510143; 
82731537; 82838892; 5735; 82978576; []; 2; 3; 2; 3; -1; 557327974.858124; 557377352.000000; -0.008860; 557327974.858124; 557327974.858124; 557377352.000000; 100.000000; 99.991141; 
82731537; 82838834; 20202; 83159950; []; 17; 137; 20; 139; -119; 29169159.327794; 37299030.597833; -27.871462; 29169159.327794; 29169159.327794; 37299030.597833; 100.000000; 78.203532; 
82731537; 82838834; 5735; 82978635; []; 3; 3; 3; 3; 0; 343783059.500000; 343793677.500000; -0.003089; 343783059.500000; 343783059.500000; 343793677.500000; 100.000000; 99.996912; 
82731537; 82838776; 20202; 86374029; []; 33; 146; 33; 147; -114; 226148104.922661; 209535368.301739; 7.345954; 226148104.922661; 226148104.922661; 209535368.301739; 100.000000; 107.928369; 
82731537; 82838776; 5735; 6978; [];2; 1; 2; 1; 1; 470823638.248161; 137026428.273956; 70.896443; 470823638.248161; 470823638.248161; 137026428.273956; 100.000000; 343.600606; 
82731537; 82838718; 20202; 83555512; []; 15; 45; 16; 46; -30; 30906463.308110; 27973096.297448; 9.491112; 30906463.308110; 30906463.308110; 27973096.297448; 100.000000; 110.486387; 
