Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
21907448; 21908901; 20202; 21979144; []; 21; 42; 21; 42; -21; 2082676.991100; 1887151.821994; 9.388166; 2082676.991100; 2082676.991100; 1887151.821994; 100.000000; 110.360861; 
21907448; 21908901; 5735; 21997412; []; 2; 2; 2; 2; 0; 162180992.763507; 162572872.000000; -0.241631; 162180992.763507; 162180992.763507; 162572872.000000; 100.000000; 99.758952; 
21907448; 21908858; 20202; 21979806; []; 10; 29; 14; 31; -17; 1386154.851757; 1416012.045836; -2.153958; 1386154.851757; 1386154.851757; 1416012.045836; 100.000000; 97.891459; 
21907448; 21908858; 5735; 21997458; []; 2; 2; 2; 2; 0; 141013116.000000; 141191424.000000; -0.126448; 141013116.000000; 141013116.000000; 141191424.000000; 100.000000; 99.873712; 
21907448; 21908815; 20202; 21980312; []; 10; 41; 10; 44; -34; 509682.003029; 658570.848337; -29.212106; 509682.003029; 509682.003029; 658570.848337; 100.000000; 77.392129; 
21907448; 21908815; 5735; 21997504; []; 2; 2; 2; 2; 0; 221546200.367711; 221806998.000000; -0.117717; 221546200.367711; 221546200.367711; 221806998.000000; 100.000000; 99.882421; 
21907448; 21908772; 20202; 21981190; []; 13; 46; 13; 48; -35; 598494.370162; 704046.748134; -17.636319; 598494.370162; 598494.370162; 704046.748134; 100.000000; 85.007760; 
21907448; 21908772; 5735; 21997550; []; 2; 2; 2; 2; 0; 201659514.500000; 201659514.500000; 0.000000; 201659514.500000; 201659514.500000; 201659514.500000; 100.000000; 100.000000; 
21907448; 21908728; 20202; 21981996; []; 20; 114; 22; 125; -103; 173591.265209; 2623193.267878; -1411.132063; 173591.265209; 173591.265209; 2623193.267878; 100.000000; 6.617555; 
21907448; 21908728; 5735; 21997596; []; 2; 2; 2; 2; 0; 182981893.000000; 182981893.000000; 0.000000; 182981893.000000; 182981893.000000; 182981893.000000; 100.000000; 100.000000; 
21907448; 21908685; 20202; 21983898; []; 7; 60; 8; 63; -55; 360801.537662; 678346.741420; -88.011045; 360801.537662; 360801.537662; 678346.741420; 100.000000; 53.188365; 
21907448; 21908685; 5735; 21997642; []; 2; 2; 2; 2; 0; 174587514.500000; 174587514.500000; 0.000000; 174587514.500000; 174587514.500000; 174587514.500000; 100.000000; 100.000000; 
21907448; 21908642; 20202; 21949761; []; 14; 82; 15; 90; -75; 121169698.669426; 149758273.067679; -23.593831; 121169698.669426; 121169698.669426; 149758273.067679; 100.000000; 80.910187; 
21907448; 21908642; 5735; 21997688; []; 3; 3; 3; 3; 0; 268468550.000000; 268468550.000000; 0.000000; 268468550.000000; 268468550.000000; 268468550.000000; 100.000000; 100.000000; 
21907448; 21908599; 20202; 22276804; []; 6; 35; 6; 36; -30; 108372125.938348; 151847057.823674; -40.116341; 108372125.938348; 108372125.938348; 151847057.823674; 100.000000; 71.369263; 
21907448; 21908599; 5735; 21997747; []; 3; 3; 3; 3; 0; 243593919.000000; 243593919.000000; 0.000000; 243593919.000000; 243593919.000000; 243593919.000000; 100.000000; 100.000000; 
21907448; 21908556; 20202; 6982; [];5; 5; 5; 5; 0; 107585913.829281; 107567766.107009; 0.016868; 107585913.829281; 107585913.829281; 107567766.107009; 100.000000; 100.016871; 
21907448; 21908556; 5735; 21997807; []; 3; 3; 3; 3; 0; 218152927.500000; 218152927.500000; 0.000000; 218152927.500000; 218152927.500000; 218152927.500000; 100.000000; 100.000000; 
21907448; 21908513; 20202; 22257422; []; 5; 41; 5; 42; -37; 90105693.744721; 108552490.712332; -20.472399; 90105693.744721; 90105693.744721; 108552490.712332; 100.000000; 83.006565; 
21907448; 21908513; 5735; 21997869; []; 3; 3; 3; 3; 0; 186474360.000000; 186474360.000000; 0.000000; 186474360.000000; 186474360.000000; 186474360.000000; 100.000000; 100.000000; 
21907448; 21908470; 20202; 22261271; []; 37; 105; 40; 116; -76; 13839405.544146; 14339025.505516; -3.610126; 13839405.544146; 13839405.544146; 14339025.505516; 100.000000; 96.515663; 
21907448; 21908470; 5735; 21997933; []; 2; 2; 2; 2; 0; 207010396.000000; 207010396.000000; 0.000000; 207010396.000000; 207010396.000000; 207010396.000000; 100.000000; 100.000000; 
21907448; 21908427; 20202; 21942479; []; 59; 92; 61; 95; -34; 13243722.087791; 12803168.079640; 3.326512; 13243722.087791; 13243722.087791; 12803168.079640; 100.000000; 103.440977; 
21907448; 21908427; 5735; 21997981; []; 2; 2; 2; 2; 0; 195182437.000000; 195182437.000000; 0.000000; 195182437.000000; 195182437.000000; 195182437.000000; 100.000000; 100.000000; 
21907448; 21908384; 20202; 22156769; []; 48; 72; 50; 77; -27; 9430413.213249; 8647025.997180; 8.307030; 9430413.213249; 9430413.213249; 8647025.997180; 100.000000; 109.059614; 
21907448; 21908384; 5735; 21998027; []; 2; 3; 2; 3; -1; 162242608.000000; 166436952.000000; -2.585230; 162242608.000000; 162242608.000000; 166436952.000000; 100.000000; 97.479920; 
21907448; 21908341; 20202; 22150501; []; 33; 58; 35; 65; -30; 6803862.741948; 6639231.460439; 2.419674; 6803862.741948; 6803862.741948; 6639231.460439; 100.000000; 102.479674; 
21907448; 21908341; 5735; 21998086; []; 2; 2; 2; 2; 0; 148169615.000000; 148169615.000000; 0.000000; 148169615.000000; 148169615.000000; 148169615.000000; 100.000000; 100.000000; 
21907448; 21908298; 20202; 22389824; []; 40; 182; 41; 207; -166; 12271961.805828; 13090937.632476; -6.673553; 12271961.805828; 12271961.805828; 13090937.632476; 100.000000; 93.743948; 
21907448; 21908298; 5735; 21998132; []; 2; 2; 2; 2; 0; 297484800.000000; 333647872.000000; -12.156276; 297484800.000000; 297484800.000000; 333647872.000000; 100.000000; 89.161306; 
21907448; 21908255; 20202; 22191332; []; 62; 127; 67; 134; -67; 13260650.911558; 13939973.394670; -5.122844; 13260650.911558; 13260650.911558; 13939973.394670; 100.000000; 95.126802; 
21907448; 21908255; 5735; 21998178; []; 2; 2; 2; 2; 0; 287496192.000000; 287496192.000000; 0.000000; 287496192.000000; 287496192.000000; 287496192.000000; 100.000000; 100.000000; 
21907448; 21908212; 20202; 22285933; []; 41; 117; 41; 124; -83; 10983908.784426; 11044473.213221; -0.551392; 10983908.784426; 10983908.784426; 11044473.213221; 100.000000; 99.451631; 
21907448; 21908212; 5735; 21998225; []; 2; 2; 2; 2; 0; 269904294.000000; 269904294.000000; 0.000000; 269904294.000000; 269904294.000000; 269904294.000000; 100.000000; 100.000000; 
21907448; 21908169; 20202; 22316666; []; 30; 119; 31; 125; -94; 10505601.428469; 10788614.144191; -2.693922; 10505601.428469; 10505601.428469; 10788614.144191; 100.000000; 97.376746; 
21907448; 21908169; 5735; 21998277; []; 2; 2; 2; 2; 0; 260756250.000000; 260756250.000000; 0.000000; 260756250.000000; 260756250.000000; 260756250.000000; 100.000000; 100.000000; 
21907448; 21908126; 20202; 22305926; []; 66; 132; 74; 143; -69; 25802047.914992; 26045807.022965; -0.944728; 25802047.914992; 25802047.914992; 26045807.022965; 100.000000; 99.064114; 
21907448; 21908126; 5735; 21998326; []; 2; 2; 2; 2; 0; 273333386.000000; 273333386.000000; 0.000000; 273333386.000000; 273333386.000000; 273333386.000000; 100.000000; 100.000000; 
21907448; 21908083; 20202; 21939132; []; 106; 140; 109; 146; -37; 27498099.556591; 27654993.379559; -0.570562; 27498099.556591; 27498099.556591; 27654993.379559; 100.000000; 99.432675; 
21907448; 21908083; 5735; 21998376; []; 2; 2; 2; 2; 0; 251760136.500000; 251760136.500000; 0.000000; 251760136.500000; 251760136.500000; 251760136.500000; 100.000000; 100.000000; 
21907448; 21908040; 20202; 21957162; [];75; 97; 78; 101; -23; 19094362.260575; 18676945.225942; 2.186075; 19094362.260575; 19094362.260575; 18676945.225942; 100.000000; 102.234932; 
21907448; 21908040; 5735; 21998422; []; 2; 2; 2; 2; 0; 224020160.000000; 224020160.000000; 0.000000; 224020160.000000; 224020160.000000; 224020160.000000; 100.000000; 100.000000; 
21907448; 21907997; 20202; 21960615; []; 46; 91; 46; 94; -48; 13394832.894406; 13035241.022346; 2.684557; 13394832.894406; 13394832.894406; 13035241.022346; 100.000000; 102.758613; 
21907448; 21907997; 5735; 21998468; []; 2; 2; 2; 2; 0; 195681033.000000; 195681033.000000; 0.000000; 195681033.000000; 195681033.000000; 195681033.000000; 100.000000; 100.000000; 
21907448; 21907954; 20202; 21963002; []; 36; 138; 36; 148; -112; 14456456.835682; 14791478.134552; -2.317451; 14456456.835682; 14456456.835682; 14791478.134552; 100.000000; 97.735038; 
21907448; 21907954; 5735; 21998514; []; 2; 2; 2; 2; 0; 340024095.000000; 340024095.000000; 0.000000; 340024095.000000; 340024095.000000; 340024095.000000; 100.000000; 100.000000; 
21907448; 21907911; 20202; 21966961; []; 32; 132; 34; 139; -105; 12865362.669564; 13345308.470951; -3.730527; 12865362.669564; 12865362.669564; 13345308.470951; 100.000000; 96.403637; 
21907448; 21907911; 5735; 21998560; []; 2; 2; 2; 2; 0; 320917464.000000; 320917464.000000; 0.000000; 320917464.000000; 320917464.000000; 320917464.000000; 100.000000; 100.000000; 
21907448; 21907861; 20202; 21970652; []; 26; 85; 26; 94; -68; 10909464.993457; 10998579.752355; -0.816857; 10909464.993457; 10909464.993457; 10998579.752355; 100.000000; 99.189761; 
21907448; 21907861; 5735; 21998606; []; 2; 2; 2; 2; 0; 297891776.000000; 297891776.000000; 0.000000; 297891776.000000; 297891776.000000; 297891776.000000; 100.000000; 100.000000; 
21907448; 21907812; 20202; 21973768; []; 25; 219; 27; 230; -203; 9968779.576825; 11664685.384761; -17.012171; 9968779.576825; 9968779.576825; 11664685.384761; 100.000000; 85.461195; 
21907448; 21907812; 5735; 21998652; []; 2; 2; 2; 2; 0; 266648679.000000; 266648679.000000; 0.000000; 266648679.000000; 266648679.000000; 266648679.000000; 100.000000; 100.000000; 
