Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
151746100; 151752641; 5735; 153338296; []; 1; 2; 1; 2; -1; 229510912.000000; 229510912.000000; 0.000000; 221400940.447100; 8109971.552900; 8109971.552900; 96.466411; 96.466411; 
151746100; 151752455; 20202; 6980; [];153; 89; 164; 89; 75; 15583634.871435; 2225784.149637; 85.717170; 1819176.100498; 13764458.770937; 406608.049139; 11.673631; 81.731919; 
151746100; 151752455; 5735; 6980; [];1; 1; 1; 1; 0; 235487620.000000; 235494400.000000; -0.002879; 235487620.000000; 0.000000; 6780.000000; 100.000000; 99.997121; 
151746100; 151752219; 20202; 157529274; []; 128; 260; 140; 264; -124; 15599007.070390; 19025948.259148; -21.968970; 11163561.748648; 4435445.321742; 7862386.510500; 71.565848; 58.675455; 
151746100; 151752219; 5735; 153338383; []; 1; 1; 1; 1; 0; 235806057.203291; 219220096.000000; 7.033730; 201864914.435302; 33941142.767989; 17355181.564698; 85.606331; 92.083216; 
151746100; 151752057; 20202; 6980; [];31; 20; 32; 21; 11; 1263694.810011; 687204.000000; 45.619465; 510590.205882; 753104.604129; 176613.794118; 40.404550; 74.299656; 
151746100; 151752057; 5735; 153338419; []; 1; 1; 1; 1; 0; 176802615.863072; 171740982.000000; 2.862873; 168641441.156010; 8161174.707062; 3099540.843990; 95.384019; 98.195224; 
151746100; 151751833; 20202; 157597482; []; 119; 176; 126; 178; -52; 14187354.103055; 16882037.341114; -18.993557; 10444379.609864; 3742974.493191; 6437657.731250; 73.617530; 61.866820; 
151746100; 151751833; 5735; 6980; [];1; 1; 1; 1; 0; 231055592.041696; 231055592.041696; 0.000000; 231055592.041696; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151751659; 20202; 6980; [];31; 23; 31; 23; 8; 1541631.595946; 372227.466667; 75.854966; 346629.466667; 1195002.129279; 25598.000000; 22.484585; 93.123022; 
