Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
150079801; 150090604; 20202; 
150079801; 150090604; 5735; 150095846; [];1; 4; 1; 4; -3; 200512430.308965; 211235328.000000; -5.347747; 200512430.308965; 200512430.308965; 211235328.000000; 100.000000; 94.923720; 
150079801; 150090531; 20202; 150306189; []; 4; 694; 6; 741; -735; 120573287.738567; 45081037.838228; 62.611090; 120573287.738567; 120573287.738567; 45081037.838228; 100.000000; 267.458988; 
150079801; 150090531; 5735; 150095927; []; 1; 2; 1; 2; -1; 211474415.765554; 193166208.000000; 8.657410; 211474415.765554; 211474415.765554; 193166208.000000; 100.000000; 109.477956; 
150079801; 150090236; 20202; 
150079801; 150090236; 5735; 150095995; []; 1; 3; 1; 3; -2; 181564202.510603; 172423912.500000; 5.034192; 181564202.510603; 181564202.510603; 172423912.500000; 100.000000; 105.301057; 
150079801; 150090059; 20202; 6982; [];3; 3; 3; 3; 0; 70565375.232214; 70797189.886051; -0.328510; 70565375.232214; 70565375.232214; 70797189.886051; 100.000000; 99.672565; 
150079801; 150090059; 5735; 150096065; []; 1; 1; 1; 1; 0; 121144392.000000; 121144392.000000; 0.000000; 121144392.000000; 121144392.000000; 121144392.000000; 100.000000; 100.000000; 
150079801; 150089882; 20202; 150338832; []; 36; 392; 42; 424; -382; 192366759.431512; 162597450.808942; 15.475287; 192366759.431512; 192366759.431512; 162597450.808942; 100.000000; 118.308595; 
150079801; 150089882; 5735; 150096113; []; 1; 1; 1; 1; 0; 320192557.823128; 279317250.000000; 12.765852; 320192557.823128; 320192557.823128; 279317250.000000; 100.000000; 114.634008; 
150079801; 150089703; 20202; 150354501; [];22; 67; 24; 71; -47; 94642813.291056; 94344923.378242; 0.314752; 94642813.291056; 94642813.291056; 94344923.378242; 100.000000; 100.315746; 
150079801; 150089703; 5735; 150096151; []; 1; 2; 1; 2; -1; 178780898.551678; 163352925.000000; 8.629542; 178780898.551678; 178780898.551678; 163352925.000000; 100.000000; 109.444565; 
150079801; 150089527; 20202; 150365087; [];43; 161; 48; 165; -117; 181901015.799514; 179151221.545074; 1.511698; 181901015.799514; 181901015.799514; 179151221.545074; 100.000000; 101.534901; 
150079801; 150089527; 5735; 150096199; []; 1; 2; 1; 2; -1; 295451201.356240; 278838904.500000; 5.622687; 295451201.356240; 295451201.356240; 278838904.500000; 100.000000; 105.957668; 
150079801; 150089347; 20202; 150377253; []; 17; 160; 21; 172; -151; 61977523.228688; 58252363.832713; 6.010501; 61977523.228688; 61977523.228688; 58252363.832713; 100.000000; 106.394864; 
150079801; 150089347; 5735; 150096247; []; 1; 1; 1; 1; 0; 143560176.500000; 143560176.500000; 0.000000; 143560176.500000; 143560176.500000; 143560176.500000; 100.000000; 100.000000; 
